Strain,Well,Media,Plate,Compound,Max Resp,Max Resp Rate,AUC,ctrl_median,ctrl_std,Threshold,Activity,Description,KEGG ID,CAS ID,Description
BW25113,D06,M9 No Carbon,PM02A,D-Tagatose,40.1879850446595,9.056607682116487,1591.861753197585,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carbohydrate",C00795,CAS 87-81-0,"C-Source, carbohydrate"
BW25113,D07,M9 No Carbon,PM02A,Turanose,50.89025052814272,14.050156038101715,2164.108558624272,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carbohydrate",G03588,CAS 547-25-1,"C-Source, carbohydrate"
BW25113,D08,M9 No Carbon,PM02A,Xylitol,24.428008868423277,5.452922741791102,1062.984977120404,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carbohydrate",C00379,CAS 87-99-0,"C-Source, carbohydrate"
BW25113,D09,M9 No Carbon,PM02A,N-Acetyl-D-Glucosaminitol,42.69817270957493,10.880237114874944,1816.5397049246778,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carbohydrate",,CAS 4271-28-7,"C-Source, carbohydrate"
BW25113,D10,M9 No Carbon,PM02A,g-Amino Butyric acid,36.40295115245832,9.555434286306664,1606.2879384205203,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00334,CAS 56-12-2,"C-Source, carboxylic acid"
BW25113,D11,M9 No Carbon,PM02A,d-Amino Valeric acid,31.32448162241071,8.01611841181173,1374.406437003495,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00431,CAS 627-95-2,"C-Source, carboxylic acid"
BW25113,D12,M9 No Carbon,PM02A,Butyric acid,35.49538644433794,6.719483111735244,1581.458153442404,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00246,CAS 156-54-7,"C-Source, carboxylic acid"
BW25113,E01,M9 No Carbon,PM02A,Capric acid,62.74053850333576,6.299858873301893,2144.085574799578,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C01571,CAS 1002-62-6,"C-Source, carboxylic acid"
BW25113,E02,M9 No Carbon,PM02A,Hexanoic acid,37.860364282079765,6.335679464401135,1451.2670307910605,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C01585,CAS 10051-44-2,"C-Source, carboxylic acid"
BW25113,E03,M9 No Carbon,PM02A,Citraconic acid,31.528875818524792,6.4735432341592745,1308.7679715956683,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,"C-Source, carboxylic acid"
BW25113,E04,M9 No Carbon,PM02A,Citramalic acid,29.474876021709587,6.548947386420452,1214.106386894658,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,"C-Source, carboxylic acid"
BW25113,E05,M9 No Carbon,PM02A,D-Glucosamine,241.51987621485756,19.829595542419156,8574.547068057023,1867.2789343531383,638.1464423799592,2956.097438022868,True,"C-Source, carbohydrate",C00329,CAS 66-84-2,"C-Source, carbohydrate"
BW25113,E06,M9 No Carbon,PM02A,2-Hydroxybenzoic acid,12.598813386909669,0.45563492307753073,563.0252566420913,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00805,CAS 54-21-7,"C-Source, carboxylic acid"
BW25113,E07,M9 No Carbon,PM02A,4-Hydroxybenzoic acid,16.912773320093795,0.9397015735152383,721.3835344759162,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00156,CAS 114-63-6,"C-Source, carboxylic acid"
BW25113,E08,M9 No Carbon,PM02A,b-Hydroxybutyric acid,28.39682572945305,5.602829934679228,1197.7104436466532,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C01089,CAS 150-83-4,"C-Source, carboxylic acid"
BW25113,E09,M9 No Carbon,PM02A,g-Hydroxybutyric acid,261.50244051675026,17.42939597003146,8065.44161441586,1867.2789343531383,638.1464423799592,2956.097438022868,True,"C-Source, carboxylic acid",C00989,CAS 502-85-2,"C-Source, carboxylic acid"
BW25113,E10,M9 No Carbon,PM02A,a-Keto-Valeric acid,24.471635573006072,5.108057220783822,1069.2248708479133,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00567,CAS 1821-02-9,"C-Source, carboxylic acid"
BW25113,E11,M9 No Carbon,PM02A,Itaconic acid,16.784070497765512,1.0112972400594131,722.2103117267696,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00490,CAS 97-65-4,"C-Source, carboxylic acid"
BW25113,E12,M9 No Carbon,PM02A,5-Keto-D-Gluconic acid,141.65619189630047,16.405221043424582,5028.136995032301,1867.2789343531383,638.1464423799592,2956.097438022868,True,"C-Source, carboxylic acid",C01062,CAS 91446-96-7,"C-Source, carboxylic acid"
BW25113,F01,M9 No Carbon,PM02A,D-Lactic acid Methyl Ester,140.9212176117891,23.735639980823763,6067.639360895873,1867.2789343531383,638.1464423799592,2956.097438022868,True,"C-Source, ester",,CAS 17392-83-5,"C-Source, ester"
BW25113,F02,M9 No Carbon,PM02A,Malonic acid,27.777890678915533,3.5236378000382516,1130.8912242073752,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00383,CAS 26522-85-0,"C-Source, carboxylic acid"
BW25113,F03,M9 No Carbon,PM02A,Melibionic acid,181.05582810679488,25.0863772677281,6890.343118137494,1867.2789343531383,638.1464423799592,2956.097438022868,True,"C-Source, carbohydrate",,CAS 70803-54-2,"C-Source, carbohydrate"
BW25113,F04,M9 No Carbon,PM02A,Oxalic acid,31.460227417075615,6.588403638617432,1279.4093506753197,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00209,CAS 144-62-7,"C-Source, carboxylic acid"
BW25113,F05,M9 No Carbon,PM02A,Oxalomalic acid,62.79113185993734,21.30871189973807,2686.6510316649446,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C01990,CAS 89304-26-7,"C-Source, carboxylic acid"
BW25113,F06,M9 No Carbon,PM02A,Quinic acid,29.9482534283275,7.294743291414482,1291.2509255008138,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00296,CAS 77-95-2,"C-Source, carboxylic acid"
BW25113,F07,M9 No Carbon,PM02A,"D-Ribono-1,4-Lactone",25.84003696043881,6.409164288693684,1130.2805397943353,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",,CAS 5336-08-3,"C-Source, carboxylic acid"
BW25113,F08,M9 No Carbon,PM02A,Sebacic acid,25.16097658888512,5.426359844582231,1120.1536719261762,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C08277,CAS 111-20-6,"C-Source, carboxylic acid"
BW25113,F09,M9 No Carbon,PM02A,Sorbic acid,61.19096985733289,13.535485632824393,2609.7130467097604,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",,CAS 24634-61-5,"C-Source, carboxylic acid"
BW25113,F10,M9 No Carbon,PM02A,Succinamic acid,52.50123562614439,14.30793992201231,2285.2851640664967,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",,CAS 638-32-4,"C-Source, carboxylic acid"
BW25113,F11,M9 No Carbon,PM02A,D-Tartaric acid,27.436905851860022,2.3573967042610544,1161.2368041555046,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C02107,CAS 57341-16-9,"C-Source, carboxylic acid"
BW25113,F12,M9 No Carbon,PM02A,L-Tartaric acid,36.97515860732652,6.177398530570416,1633.47175890973,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00898,CAS 6106-24-7,"C-Source, carboxylic acid"
BW25113,G01,M9 No Carbon,PM02A,Acetamide,38.29499988419548,8.266443990368263,1656.7787734934318,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amide",C06244,CAS 60-35-5,"C-Source, amide"
BW25113,G02,M9 No Carbon,PM02A,L-Alaninamide,102.68610669329708,16.765837692952324,4152.805525720783,1867.2789343531383,638.1464423799592,2956.097438022868,True,"C-Source, amide",,CAS 33208-99-0,"C-Source, amide"
BW25113,G03,M9 No Carbon,PM02A,N-Acetyl-L-Glutamic acid,27.35640323216891,7.163813271821515,1201.0983236898537,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00624,CAS 1188-37-0,"C-Source, amino acid"
BW25113,G04,M9 No Carbon,PM02A,L-Arginine,33.05966109318619,7.620637074870576,1349.710670418097,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00062,CAS 1119-34-2,"C-Source, amino acid"
BW25113,G05,M9 No Carbon,PM02A,Glycine,41.871252830631505,6.309098338863829,1610.6807270585568,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00037,CAS 6000-43-7,"C-Source, amino acid"
BW25113,G06,M9 No Carbon,PM02A,L-Histidine,24.824378549457386,5.99416042820093,1073.8999930866917,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00135,CAS 5934-29-2,"C-Source, amino acid"
BW25113,G07,M9 No Carbon,PM02A,L-Homoserine,17.740893515720565,1.763226490817786,750.6638332751202,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00263,CAS 672-15-1,"C-Source, amino acid"
BW25113,G08,M9 No Carbon,PM02A,Hydroxy-L-Proline,39.73739095207834,13.250803288688447,1714.205464570918,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C01015,CAS 51-35-4,"C-Source, amino acid"
BW25113,G09,M9 No Carbon,PM02A,L-Isoleucine,18.36458302880941,1.5050697185506365,807.0611863915575,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00407,CAS 73-32-5,"C-Source, amino acid"
BW25113,G10,M9 No Carbon,PM02A,L-Leucine,19.10106162860466,1.7544807540544998,792.2843048351368,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00123,CAS 61-90-5,"C-Source, amino acid"
BW25113,G11,M9 No Carbon,PM02A,L-Lysine,35.3242389069913,9.859728600734902,1561.8303321444016,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00047,CAS 657-27-2,"C-Source, amino acid"
BW25113,G12,M9 No Carbon,PM02A,L-Methionine,40.58249362548909,8.845628257735584,1812.6961646979794,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00073,CAS 63-68-3,"C-Source, amino acid"
BW25113,H01,M9 No Carbon,PM02A,L-Ornithine,47.23353687912012,9.619623588407766,2022.879551563988,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00077,CAS 3184-13-2,"C-Source, amino acid"
BW25113,H02,M9 No Carbon,PM02A,L-Phenylalanine,33.213003635988464,6.850772700488017,1477.8624829749733,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00079,CAS 63-91-2,"C-Source, amino acid"
BW25113,H03,M9 No Carbon,PM02A,L-Pyroglutamic acid,31.102441123481434,7.602431152679186,1360.2270568264705,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C02238,CAS 98-79-3,"C-Source, amino acid"
BW25113,H04,M9 No Carbon,PM02A,L-Valine,25.403505339919324,3.4548656428847746,1084.3831552669058,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amino acid",C00183,CAS 72-18-4,"C-Source, amino acid"
BW25113,H05,M9 No Carbon,PM02A,DL-Carnitine,32.5286820744951,8.706572491511006,1425.6643413907655,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, carboxylic acid",C00487,CAS 461-05-2,"C-Source, carboxylic acid"
BW25113,H06,M9 No Carbon,PM02A,sec-Butylamine,34.280016653672135,8.699258927405548,1467.0465680594891,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amine",,CAS 13952-84-6,"C-Source, amine"
BW25113,H07,M9 No Carbon,PM02A,DL-Octopamine,34.18724632329098,9.840964008454502,1491.1953893481357,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amine",C04227,CAS 770-05-8,"C-Source, amine"
BW25113,H08,M9 No Carbon,PM02A,Putrescine,45.592678813408874,13.157025248868747,1974.0506337400843,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, amine",C00134,CAS 333-93-7,"C-Source, amine"
BW25113,H09,M9 No Carbon,PM02A,Dihydroxyacetone,157.85096462018316,20.762584602337007,6956.890054184589,1867.2789343531383,638.1464423799592,2956.097438022868,True,"C-Source, alcohol",C00184,CAS 96-26-4,"C-Source, alcohol"
BW25113,H10,M9 No Carbon,PM02A,"2,3-Butanediol",35.723372117809525,9.570613805417647,1593.0407710324469,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, alcohol",C03044,CAS 513-85-9,"C-Source, alcohol"
BW25113,H11,M9 No Carbon,PM02A,"2,3-Butanedione",55.86601536108279,9.082886867583005,2139.7178938174957,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, alcohol",C00741,CAS 431-03-8,"C-Source, alcohol"
BW25113,H12,M9 No Carbon,PM02A,3-Hydroxy-2-butanone,62.70058402857518,16.29070532720486,2819.9324303833737,1867.2789343531383,638.1464423799592,2956.097438022868,False,"C-Source, alcohol",C00466,CAS 513-86-0,"C-Source, alcohol"
MS5762,A01,M9 No Carbon,PM02A,Negative Control,83.46009701287117,10.160833980873932,2861.747790581666,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, negative control",,CAS Negative Control,"C-Source, negative control"
MS5762,A02,M9 No Carbon,PM02A,Chondroitin Sulfate C,109.1688694381196,11.657660596267501,3849.483428731867,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, polymer",C00635,CAS 12678-07-8,"C-Source, polymer"
MS5762,A03,M9 No Carbon,PM02A,a-Cyclodextrin,60.67962119230418,11.69622361848074,2472.5121511803295,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, polymer",C00973,CAS 10016-20-3,"C-Source, polymer"
MS5762,A04,M9 No Carbon,PM02A,b-Cyclodextrin,59.18575733413118,14.946706452032164,2249.4040496968664,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, polymer",,CAS 7585-39-9,"C-Source, polymer"
MS5762,A05,M9 No Carbon,PM02A,g-Cyclodextrin,44.24523049278589,9.973250401490045,1590.8549848006803,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, polymer",,CAS 17465-86-0,"C-Source, polymer"
MS5762,A06,M9 No Carbon,PM02A,Dextrin,236.3959546033516,30.62088443280075,9635.980274591075,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, polymer",C00721,CAS 9004-53-9,"C-Source, polymer"
MS5762,A07,M9 No Carbon,PM02A,Gelatin,60.6953326778811,15.574191769131412,2291.475258558722,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, polymer",C01498,CAS 9000-70-8,"C-Source, polymer"
MS5762,A08,M9 No Carbon,PM02A,Glycogen,93.2419026418215,28.045338611938178,3615.150527474547,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, polymer",C00182,CAS 9005-79-2,"C-Source, polymer"
MS5762,A09,M9 No Carbon,PM02A,Inulin,85.23000902763704,19.193408768488496,3793.1974027399406,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, polymer",C00368,CAS 9005-80-5,"C-Source, polymer"
MS5762,A10,M9 No Carbon,PM02A,Laminarin,69.81324196874596,18.523468485147273,2786.2767758775462,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, polymer",C00771,CAS 9008-22-4,"C-Source, polymer"
MS5762,A11,M9 No Carbon,PM02A,Mannan,38.67335304301454,4.533506503327011,1627.1773986399678,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, polymer",C00464,CAS 9036-88-8,"C-Source, polymer"
MS5762,A12,M9 No Carbon,PM02A,Pectin,295.4243373978346,47.19863487467592,12555.376679678171,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, polymer",C00714,CAS 9000-69-5,"C-Source, polymer"
MS5762,B01,M9 No Carbon,PM02A,N-Acetyl-D-Galactosamine,213.6024541638597,22.713619368880096,8221.825905085181,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",C01074,CAS 1811-31-0,"C-Source, carbohydrate"
MS5762,B02,M9 No Carbon,PM02A,N-Acetyl-Neuraminic acid,174.96145330555794,12.690803409062227,6375.523882582695,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carboxylic acid",C00270,CAS 131-48-6,"C-Source, carboxylic acid"
MS5762,B03,M9 No Carbon,PM02A,b-D-Allose,209.1482499206609,15.402173722369312,6379.194267798211,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",C01487,CAS 2595-97-3,"C-Source, carbohydrate"
MS5762,B04,M9 No Carbon,PM02A,Amygdalin,73.9154261129765,15.28656336009001,2795.3177377424427,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C08325,CAS 29883-15-6,"C-Source, carbohydrate"
MS5762,B05,M9 No Carbon,PM02A,D-Arabinose,42.00901704567064,8.020966254275272,1712.765053397501,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C00216,CAS 10323-20-3,"C-Source, carbohydrate"
MS5762,B06,M9 No Carbon,PM02A,D-Arabitol,28.20050157211375,5.084267084017913,1141.6763430751728,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C01904,CAS 488-82-4,"C-Source, carbohydrate"
MS5762,B07,M9 No Carbon,PM02A,L-Arabitol,36.07167808413252,7.517856213556515,1410.427171935714,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C00532,CAS 7643-75-6,"C-Source, carbohydrate"
MS5762,B08,M9 No Carbon,PM02A,Arbutin,39.06549553124775,6.923278202102303,1580.4558763891687,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C06186,CAS 497-76-7,"C-Source, carbohydrate"
MS5762,B09,M9 No Carbon,PM02A,2-Deoxy-D-Ribose,227.69743925349158,18.051418384614294,7387.566020300772,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",C01801,CAS 533-67-5,"C-Source, carbohydrate"
MS5762,B10,M9 No Carbon,PM02A,i-Erythritol,26.931848288459975,2.7679040635077428,1089.2046320593627,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C00503,CAS 149-32-6,"C-Source, carbohydrate"
MS5762,B11,M9 No Carbon,PM02A,D-Fucose,48.14164281249721,12.297220241385347,2053.8236400585483,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C01018,CAS 3615-37-0,"C-Source, carbohydrate"
MS5762,B12,M9 No Carbon,PM02A,3-O-b-D-Galactopyranosyl-D-Arabinose,282.05457110957616,29.196202676600347,10106.587956137659,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",,CAS 6057-48-3,"C-Source, carbohydrate"
MS5762,C01,M9 No Carbon,PM02A,Gentiobiose,75.3265799401731,10.350116384320916,2368.1215770587896,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C08240,CAS 554-91-6,"C-Source, carbohydrate"
MS5762,C02,M9 No Carbon,PM02A,L-Glucose,62.47222112259254,8.241303536927798,2068.6188537464473,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",D09924,CAS 921-60-8,"C-Source, carbohydrate"
MS5762,C03,M9 No Carbon,PM02A,D-Lactitol,64.58697138220779,6.367679719272303,2188.219484692102,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C13542,CAS 81025-04-9,"C-Source, carbohydrate"
MS5762,C04,M9 No Carbon,PM02A,D-Melezitose,69.38818408653444,13.802675253834451,2359.899283433331,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C08243,CAS 10030-67-8,"C-Source, carbohydrate"
MS5762,C05,M9 No Carbon,PM02A,Maltitol,48.27004309855489,5.589592479849973,1906.9331290932487,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",G00275,CAS 585-88-6,"C-Source, carbohydrate"
MS5762,C06,M9 No Carbon,PM02A,a-Methyl-D-Glucoside,29.33593206730599,2.2941524861099083,1101.01660283078,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",,CAS 97-30-3,"C-Source, carbohydrate"
MS5762,C07,M9 No Carbon,PM02A,b-Methyl-D-Galactoside,226.0156203381299,23.039147569754846,7765.9745620820295,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",C03619,CAS 1824-94-8,"C-Source, carbohydrate"
MS5762,C08,M9 No Carbon,PM02A,3-Methylglucose,30.036536302882872,4.5137435661405245,1188.9248294070596,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",,CAS 13224-94-7,"C-Source, carbohydrate"
MS5762,C09,M9 No Carbon,PM02A,b-Methyl-D-Glucuronic acid,280.0850625192145,29.217486885616665,10764.904348212105,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carboxylic acid",C08350,CAS 134253-42-2,"C-Source, carboxylic acid"
MS5762,C10,M9 No Carbon,PM02A,a-Methyl-D-Mannoside,64.61923424999625,10.702164084350692,2537.0089380343907,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",,CAS 617-04-9,"C-Source, carbohydrate"
MS5762,C11,M9 No Carbon,PM02A,b-Methyl-D-Xyloside,53.815946927881484,12.773629761454618,2265.665391377711,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",,CAS 612-05-5,"C-Source, carbohydrate"
MS5762,C12,M9 No Carbon,PM02A,Palatinose,47.673561905404284,3.671914894916739,1914.7170101233596,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C01742,CAS 13718-94-0,"C-Source, carbohydrate"
MS5762,D01,M9 No Carbon,PM02A,D-Raffinose,299.25777191626787,26.843113953682035,8761.736347169157,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",C00492,CAS 17629-30-0,"C-Source, carbohydrate"
MS5762,D02,M9 No Carbon,PM02A,Salicin,52.624915228362326,5.493300557935788,1962.5929398930957,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C01451,CAS 138-52-3,"C-Source, carbohydrate"
MS5762,D03,M9 No Carbon,PM02A,Sedoheptulosan,278.9000133076761,45.31625250977993,11859.043939068564,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",,CAS 469-90-9,"C-Source, carbohydrate"
MS5762,D04,M9 No Carbon,PM02A,L-Sorbose,228.8995714446982,17.525262940258244,8251.475578394775,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",C00247,CAS 87-79-6,"C-Source, carbohydrate"
MS5762,D05,M9 No Carbon,PM02A,Stachyose,185.41207887082732,15.03635400477748,3682.1591802369553,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C01613,CAS 54261-98-2,"C-Source, carbohydrate"
MS5762,D06,M9 No Carbon,PM02A,D-Tagatose,281.9847769999837,43.727277235326795,10998.657575686122,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",C00795,CAS 87-81-0,"C-Source, carbohydrate"
MS5762,D07,M9 No Carbon,PM02A,Turanose,58.480414384611976,11.179548575470804,2244.0549551420077,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",G03588,CAS 547-25-1,"C-Source, carbohydrate"
MS5762,D08,M9 No Carbon,PM02A,Xylitol,34.89223938701721,5.670345609849152,1426.3821034033076,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",C00379,CAS 87-99-0,"C-Source, carbohydrate"
MS5762,D09,M9 No Carbon,PM02A,N-Acetyl-D-Glucosaminitol,69.02642854086136,7.3884738242438335,2767.379504027304,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carbohydrate",,CAS 4271-28-7,"C-Source, carbohydrate"
MS5762,D10,M9 No Carbon,PM02A,g-Amino Butyric acid,50.331918052701795,7.760161823196601,2001.0279025822565,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carboxylic acid",C00334,CAS 56-12-2,"C-Source, carboxylic acid"
MS5762,D11,M9 No Carbon,PM02A,d-Amino Valeric acid,28.46830383203414,5.419841804170133,1248.3487805986301,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carboxylic acid",C00431,CAS 627-95-2,"C-Source, carboxylic acid"
MS5762,D12,M9 No Carbon,PM02A,Butyric acid,51.34737663843595,10.908599825555736,2128.1722147233154,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carboxylic acid",C00246,CAS 156-54-7,"C-Source, carboxylic acid"
MS5762,E01,M9 No Carbon,PM02A,Capric acid,156.96209815384154,12.263341578601,4401.496473600871,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carboxylic acid",C01571,CAS 1002-62-6,"C-Source, carboxylic acid"
MS5762,E02,M9 No Carbon,PM02A,Hexanoic acid,43.04889856249751,4.901448935735358,1775.1302662243734,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carboxylic acid",C01585,CAS 10051-44-2,"C-Source, carboxylic acid"
MS5762,E03,M9 No Carbon,PM02A,Citraconic acid,36.210170384613285,7.445538167220429,1481.515301888418,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,"C-Source, carboxylic acid"
MS5762,E04,M9 No Carbon,PM02A,Citramalic acid,52.21333815624696,6.3920715423469705,2004.8244357906306,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carboxylic acid",C00815,CAS 2306-22-1,"C-Source, carboxylic acid"
MS5762,E05,M9 No Carbon,PM02A,D-Glucosamine,273.1093835120033,36.044466855999474,10684.978508608052,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carbohydrate",C00329,CAS 66-84-2,"C-Source, carbohydrate"
MS5762,E06,M9 No Carbon,PM02A,2-Hydroxybenzoic acid,14.80213700240299,0.8674113076922687,620.9460095521769,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carboxylic acid",C00805,CAS 54-21-7,"C-Source, carboxylic acid"
MS5762,E07,M9 No Carbon,PM02A,4-Hydroxybenzoic acid,27.518166754806092,2.506100705156541,1130.7779861394747,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carboxylic acid",C00156,CAS 114-63-6,"C-Source, carboxylic acid"
MS5762,E08,M9 No Carbon,PM02A,b-Hydroxybutyric acid,107.07872912507469,5.528587012233039,2581.5328948291267,2861.747790581666,325.36886452090096,3950.5662942513954,False,"C-Source, carboxylic acid",C01089,CAS 150-83-4,"C-Source, carboxylic acid"
MS5762,E09,M9 No Carbon,PM02A,g-Hydroxybutyric acid,287.19733415162636,19.006008849232444,10076.506453805698,2861.747790581666,325.36886452090096,3950.5662942513954,True,"C-Source, carboxylic acid",C00989,CAS 502-85-2,"C-Source, carboxylic acid"
